ip,app,device,os,channel,click_time,attributed_time,is_attributed
93389,2,1,3,219,2017-11-09 13:02:39,,0
75959,64,1,19,459,2017-11-08 11:24:39,,0
142366,21,1,28,232,2017-11-09 09:58:41,,0
43827,9,1,13,466,2017-11-08 13:31:38,,0
198670,2,1,7,122,2017-11-07 08:39:53,,0
18942,2,1,10,122,2017-11-09 05:26:11,,0
29993,2,1,19,477,2017-11-08 03:46:53,,0
50165,6,1,6,459,2017-11-07 08:17:35,,0
121972,18,1,19,121,2017-11-07 00:11:09,,0
70073,18,1,15,107,2017-11-07 11:58:54,,0
40179,26,1,13,121,2017-11-08 04:46:44,,0
136747,13,1,13,477,2017-11-08 23:03:46,,0
51013,2,1,13,212,2017-11-07 10:50:01,,0
97773,12,1,19,145,2017-11-06 20:32:15,,0
4127,17,1,19,280,2017-11-09 00:16:30,,0
242604,2,1,19,122,2017-11-08 02:13:51,,0
82039,12,1,27,328,2017-11-09 11:36:48,,0
118123,15,2,36,3,2017-11-06 22:41:43,,0
66339,68,3866,866,347,2017-11-08 23:56:25,,0
23674,11,1,19,137,2017-11-09 00:01:05,,0
5348,20,1,17,259,2017-11-09 14:47:51,,0
15682,2,1,22,236,2017-11-08 00:41:27,,0
99172,8,1,58,145,2017-11-07 16:44:51,,0
99150,9,1,13,445,2017-11-08 12:47:34,,0
56536,3,1,19,280,2017-11-08 12:31:22,,0
107441,32,1,23,376,2017-11-07 03:57:55,,0
98207,15,1,13,245,2017-11-07 05:10:01,,0
124649,18,1,13,134,2017-11-09 03:24:02,,0
5074,2,1,18,258,2017-11-08 14:33:52,,0
123701,9,2,2,215,2017-11-09 03:08:45,,0
60413,15,1,16,153,2017-11-08 09:40:05,,0
35252,2,1,13,236,2017-11-06 23:43:50,,0
100275,26,1,19,121,2017-11-07 06:44:48,,0
8026,18,1,18,107,2017-11-08 07:39:47,,0
124006,4,1,19,101,2017-11-08 02:58:56,,0
120215,12,1,19,259,2017-11-08 05:56:17,,0
50954,3,1,32,417,2017-11-06 18:28:40,,0
13145,18,1,32,107,2017-11-09 15:15:04,,0
32391,1,1,19,153,2017-11-08 15:25:32,,0
108019,8,1,19,145,2017-11-08 16:00:50,,0
124375,18,3032,607,107,2017-11-07 06:41:50,,0
350641,3,1,6,480,2017-11-09 11:42:29,,0
103236,21,1,14,232,2017-11-09 10:06:20,,0
9624,15,1,23,278,2017-11-06 23:30:57,,0
120075,3,1,13,280,2017-11-07 08:25:45,,0
100182,12,1,18,497,2017-11-08 03:20:57,,0
132822,14,1,19,416,2017-11-07 00:57:09,,0
85188,3,1,19,371,2017-11-07 00:20:28,,0
45785,3,1,19,19,2017-11-08 19:51:20,,0
73370,1,1,28,134,2017-11-07 01:24:57,,0
9794,22,1,13,116,2017-11-08 01:52:25,,0
34600,12,1,43,245,2017-11-08 03:50:29,,0
7808,9,1,19,442,2017-11-07 14:09:12,,0
91635,2,1,25,477,2017-11-07 15:53:12,,0
44076,18,1,19,439,2017-11-08 02:07:34,,0
9874,2,1,13,452,2017-11-07 16:45:04,,0
180003,2,1,13,122,2017-11-09 01:36:58,,0
73487,8,1,20,145,2017-11-08 17:39:31,,0
106241,2,1,10,452,2017-11-07 07:28:08,,0
89874,13,1,19,477,2017-11-08 11:25:19,,0
97712,3,1,19,371,2017-11-08 00:35:32,,0
82618,18,1,10,107,2017-11-08 04:52:35,,0
96777,20,1,19,259,2017-11-06 17:17:38,,0
196854,3,1,19,280,2017-11-09 02:17:36,,0
167266,15,1,20,245,2017-11-08 22:27:15,,0
136449,12,1,19,178,2017-11-06 16:58:58,,0
77361,15,1,19,412,2017-11-08 12:10:04,,0
70533,12,1,19,178,2017-11-08 08:52:47,,0
3133,2,1,9,243,2017-11-09 12:03:32,,0
37186,2,1,19,477,2017-11-07 05:28:20,,0
64367,18,3032,607,107,2017-11-07 01:31:44,,0
102280,18,1,19,107,2017-11-06 17:19:58,,0
18108,12,1,13,178,2017-11-09 00:48:03,,0
215871,4,1,19,101,2017-11-08 02:24:06,,0
77655,3,1,6,424,2017-11-08 14:51:28,,0
55213,14,1,13,439,2017-11-08 09:16:47,,0
17149,1,1,19,115,2017-11-09 04:04:17,,0
140567,9,1,19,334,2017-11-08 09:15:39,,0
61400,9,1,32,466,2017-11-09 13:26:05,,0
106419,18,1,1,134,2017-11-07 00:00:48,,0
161734,18,1,13,134,2017-11-08 03:04:52,,0
152433,20,1,18,259,2017-11-07 13:20:48,,0
114461,2,1,19,205,2017-11-07 04:53:12,,0
93021,18,1,22,107,2017-11-09 06:30:58,,0
83594,18,1,19,107,2017-11-08 10:24:37,,0
62845,18,1,13,107,2017-11-09 08:51:01,,0
5348,10,1,42,317,2017-11-09 12:21:03,,0
69469,21,1,19,232,2017-11-09 14:53:08,,0
122679,2,1,19,469,2017-11-08 11:08:34,,0
63878,14,1,37,379,2017-11-08 16:29:09,,0
24985,21,2,20,232,2017-11-07 10:32:27,,0
37475,2,1,8,435,2017-11-07 11:03:51,,0
159082,64,1,19,459,2017-11-09 05:51:33,,0
100971,12,1,17,245,2017-11-06 18:26:20,,0
97903,19,0,24,213,2017-11-09 08:20:32,,0
5348,15,1,18,245,2017-11-07 18:46:31,,0
363526,15,1,19,245,2017-11-09 06:19:06,,0
32470,18,1,3,134,2017-11-08 09:10:01,,0
80634,15,1,13,3,2017-11-08 00:11:19,,0
51361,9,2,9,107,2017-11-09 13:20:12,,0
189746,3,1,19,205,2017-11-09 04:16:56,,0
70311,3,1,19,280,2017-11-09 01:22:51,,0
71535,1,1,41,377,2017-11-09 05:15:22,,0
86767,18,1,35,107,2017-11-08 04:02:25,,0
50328,12,1,13,497,2017-11-09 01:56:15,,0
18703,2,2,15,205,2017-11-08 03:01:44,,0
363142,18,1,3,439,2017-11-09 11:02:55,,0
73814,3,1,8,280,2017-11-09 05:49:24,,0
102118,24,2,42,105,2017-11-07 12:19:48,,0
106537,17,1,16,280,2017-11-08 09:16:37,,0
91661,2,1,19,205,2017-11-08 09:55:00,,0
221485,12,1,13,122,2017-11-07 19:50:10,,0
169851,21,1,19,128,2017-11-07 12:30:51,,0
31385,1,1,19,125,2017-11-06 22:39:47,,0
11272,18,1,13,107,2017-11-07 03:27:41,,0
7709,26,1,18,121,2017-11-09 01:14:58,,0
49602,3,1,19,205,2017-11-08 08:24:04,,0
9057,3,1,8,280,2017-11-08 06:07:24,,0
29943,3,1,15,442,2017-11-07 06:23:45,,0
253184,3,1,19,424,2017-11-08 12:27:49,,0
76181,27,1,15,153,2017-11-06 16:32:28,,0
204844,12,1,10,178,2017-11-09 01:40:41,,0
73487,12,2,27,326,2017-11-08 11:50:22,,0
1881,3,1,13,19,2017-11-08 04:37:01,,0
98635,26,1,18,121,2017-11-08 16:09:48,,0
126178,12,1,17,245,2017-11-07 16:37:20,,0
39007,9,1,22,466,2017-11-09 01:05:51,,0
303875,71,1,19,3,2017-11-09 15:13:48,2017-11-09 15:17:13,1
106690,12,1,17,178,2017-11-09 13:47:15,,0
84703,9,1,17,442,2017-11-09 12:27:50,,0
263509,27,1,19,153,2017-11-08 15:54:00,,0
80088,8,1,13,145,2017-11-08 07:21:26,,0
88992,64,1,15,459,2017-11-06 16:27:35,,0
122129,14,1,17,442,2017-11-07 06:40:07,,0
37472,14,1,25,480,2017-11-08 13:08:48,,0
196389,2,1,8,377,2017-11-09 15:08:09,,0
256175,2,1,19,477,2017-11-08 08:24:47,,0
266451,3,2,49,280,2017-11-08 13:43:15,,0
240485,26,1,19,121,2017-11-08 03:59:40,,0
54386,20,1,13,259,2017-11-08 18:22:12,,0
19844,14,1,13,379,2017-11-09 04:20:41,,0
87907,15,1,19,245,2017-11-08 14:25:40,,0
103721,3,1,14,280,2017-11-08 00:15:56,,0
24729,1,1,19,153,2017-11-06 17:36:20,,0
25071,15,2,17,245,2017-11-08 19:44:14,,0
43793,2,2,32,237,2017-11-08 10:10:18,,0
174887,9,1,18,215,2017-11-08 02:53:12,,0
107520,1,1,17,153,2017-11-08 13:13:10,,0
18099,23,1,19,30,2017-11-08 02:58:18,,0
11752,18,1,9,107,2017-11-08 15:58:14,,0
51159,18,1,30,107,2017-11-07 14:24:28,,0
82039,8,1,17,145,2017-11-09 07:00:57,,0
51945,3,1,13,280,2017-11-07 03:34:15,,0
273876,2,1,18,237,2017-11-08 06:10:47,,0
11044,5,1,17,377,2017-11-07 09:51:53,,0
114474,14,1,17,463,2017-11-07 13:44:47,,0
74006,2,1,13,452,2017-11-08 14:32:50,,0
295134,18,1,20,376,2017-11-08 18:47:34,,0
114376,12,1,41,245,2017-11-08 03:16:00,,0
33947,3,1,22,280,2017-11-09 04:13:30,,0
98944,2,1,13,212,2017-11-07 21:02:02,,0
3009,2,1,13,469,2017-11-09 10:28:20,,0
65427,3,1,3,135,2017-11-09 03:23:06,,0
164786,18,1,46,107,2017-11-07 11:41:57,,0
8364,2,1,19,212,2017-11-09 05:25:25,,0
123872,12,1,20,245,2017-11-07 06:12:51,,0
191295,3,1,25,424,2017-11-08 11:57:52,,0
40372,36,1,19,110,2017-11-07 01:14:13,,0
104199,12,1,19,178,2017-11-08 02:01:08,,0
151376,15,1,3,245,2017-11-07 11:21:38,,0
73516,3,1,32,115,2017-11-09 12:04:26,,0
93021,3,2,15,153,2017-11-08 14:48:43,,0
16859,23,1,19,153,2017-11-07 03:14:04,,0
40379,3,1,13,173,2017-11-09 01:21:00,,0
115941,12,1,19,178,2017-11-08 16:05:34,,0
45386,2,2,19,205,2017-11-09 09:25:02,,0
177846,27,1,13,153,2017-11-07 01:52:04,,0
120510,11,1,18,319,2017-11-07 05:37:06,,0
151699,18,1,13,107,2017-11-07 10:19:48,,0
197671,3,1,27,205,2017-11-06 23:33:01,,0
81896,15,2,22,278,2017-11-08 07:24:07,,0
124897,2,1,19,205,2017-11-09 01:33:57,,0
127203,9,1,9,232,2017-11-09 07:15:26,,0
23496,21,1,10,128,2017-11-08 15:05:53,,0
4405,13,2,13,400,2017-11-08 13:07:40,,0
28088,23,1,13,153,2017-11-09 09:15:31,,0
6581,11,1,13,481,2017-11-08 17:59:11,,0
178350,15,1,17,278,2017-11-07 09:10:19,,0
103588,12,1,19,140,2017-11-09 06:00:11,,0
81319,2,1,13,477,2017-11-08 16:45:30,,0
44744,3,1,18,135,2017-11-08 10:05:15,,0
35405,3,1,25,480,2017-11-07 13:11:47,,0
87879,28,1,37,135,2017-11-07 06:10:08,,0
66948,12,1,19,135,2017-11-09 11:15:22,,0
3994,21,1,17,128,2017-11-07 16:33:08,,0
49404,1,1,16,349,2017-11-07 23:48:28,,0
284406,32,1,30,376,2017-11-08 06:26:54,,0
66198,3,1,32,173,2017-11-07 06:54:14,,0
65673,12,1,18,265,2017-11-09 02:47:26,,0
5314,18,1,12,107,2017-11-09 11:25:51,,0
207870,9,1,13,134,2017-11-07 09:33:21,,0
352643,12,1,15,259,2017-11-09 07:38:41,,0
110652,9,1,6,258,2017-11-07 06:41:06,,0
68537,15,1,31,265,2017-11-08 21:15:33,,0
66918,18,1,13,121,2017-11-09 14:04:19,,0
175248,12,1,13,328,2017-11-09 08:13:41,,0
40245,15,1,26,140,2017-11-08 15:02:26,,0
30280,6,1,19,125,2017-11-07 16:32:16,,0
125848,2,1,17,469,2017-11-09 08:22:38,,0
333041,8,1,18,145,2017-11-08 21:46:44,,0
240889,1,1,17,439,2017-11-09 04:53:18,,0
41308,25,1,35,259,2017-11-09 14:53:57,,0
122688,15,1,13,265,2017-11-09 08:33:46,,0
70376,2,1,22,477,2017-11-07 05:15:48,,0
85660,21,1,1,128,2017-11-08 22:43:21,,0
46923,15,1,13,412,2017-11-07 04:45:14,,0
35541,64,1,23,459,2017-11-08 13:01:32,,0
27437,15,1,18,315,2017-11-07 01:44:54,,0
108227,11,1,22,122,2017-11-07 12:57:15,,0
879,10,1,13,113,2017-11-07 08:09:13,,0
86231,18,1,25,439,2017-11-09 14:38:50,,0
22730,18,1,6,439,2017-11-09 08:36:52,,0
77627,15,1,17,412,2017-11-07 10:01:38,,0
26995,2,1,9,477,2017-11-08 06:48:40,,0
119176,21,2,13,232,2017-11-09 15:26:50,,0
13104,9,1,25,134,2017-11-06 16:11:21,,0
179858,12,1,17,409,2017-11-06 19:05:18,,0
48282,12,2,49,265,2017-11-09 04:25:32,,0
114655,26,1,13,121,2017-11-07 03:55:26,,0
46701,14,1,17,483,2017-11-09 05:40:36,,0
7521,14,1,16,480,2017-11-09 06:06:45,,0
67439,13,1,12,477,2017-11-07 15:22:34,,0
225891,9,1,13,107,2017-11-09 12:28:16,,0
37252,6,1,22,459,2017-11-07 10:32:16,,0
162488,26,1,18,121,2017-11-07 14:47:13,,0
118103,3,1,19,409,2017-11-09 06:39:35,,0
60314,2,1,3,205,2017-11-08 16:53:14,,0
54448,8,1,13,140,2017-11-07 11:45:00,,0
25071,29,1,27,343,2017-11-07 13:40:48,,0
76531,15,1,19,412,2017-11-09 05:52:52,,0
30835,3,1,41,280,2017-11-09 00:50:36,,0
237072,64,1,13,459,2017-11-08 06:23:42,,0
83849,2,1,25,219,2017-11-07 05:15:32,,0
42060,1,1,19,134,2017-11-08 00:10:39,,0
100168,9,1,20,134,2017-11-06 16:23:25,,0
115265,20,1,13,478,2017-11-07 15:00:30,,0
135828,3,1,64,452,2017-11-08 14:36:18,,0
178873,18,1,13,107,2017-11-08 12:28:00,,0
5168,12,1,18,212,2017-11-07 08:43:09,,0
27678,36,1,19,110,2017-11-07 14:41:48,,0
15933,3,1,13,19,2017-11-09 04:07:42,,0
21042,2,1,18,219,2017-11-09 10:29:24,,0
73467,3,1,32,135,2017-11-08 08:48:40,,0
98260,2,1,19,477,2017-11-09 07:38:29,,0
34156,8,2,30,145,2017-11-09 09:54:46,,0
46755,12,1,25,205,2017-11-07 10:38:55,,0
77004,3,1,6,280,2017-11-08 10:15:21,,0
119818,18,1,13,107,2017-11-07 13:52:41,,0
34561,12,1,3,245,2017-11-07 05:59:52,,0
63698,7,1,34,101,2017-11-07 10:33:32,,0
22352,15,1,19,315,2017-11-09 08:59:11,,0
77937,64,1,15,459,2017-11-07 13:28:24,,0
128342,64,1,27,459,2017-11-08 16:34:38,,0
80006,3,1,17,280,2017-11-07 02:33:04,,0
199937,13,1,19,400,2017-11-07 09:20:14,,0
82142,64,1,19,459,2017-11-07 13:01:00,,0
320728,9,3866,866,253,2017-11-09 09:16:17,,0
192765,12,1,18,245,2017-11-07 04:31:44,,0
73516,9,1,13,134,2017-11-08 00:39:07,,0
19510,64,1,13,459,2017-11-07 05:19:38,,0
93004,24,1,10,105,2017-11-08 11:02:38,,0
211798,64,1,13,459,2017-11-08 14:22:59,,0
76187,20,1,19,259,2017-11-07 04:21:43,,0
84703,3,1,19,137,2017-11-07 13:06:24,,0
55745,3,1,19,379,2017-11-08 03:32:29,,0
114795,3,1,13,113,2017-11-09 13:57:44,,0
6367,10,1,70,377,2017-11-08 22:43:14,,0
348330,9,1,22,127,2017-11-09 12:41:34,,0
17422,55,1,19,406,2017-11-07 00:35:51,,0
175603,1,1,1,134,2017-11-08 12:06:35,,0
125603,9,1,35,134,2017-11-08 17:02:36,,0
98472,28,1,19,135,2017-11-09 13:14:08,,0
48437,18,1,37,376,2017-11-08 15:13:08,,0
102194,3,1,19,424,2017-11-07 03:14:53,,0
100393,14,1,19,123,2017-11-07 15:08:18,,0
79745,2,1,19,237,2017-11-09 14:10:54,,0
73839,64,1,19,459,2017-11-08 21:59:52,,0
83238,14,1,19,463,2017-11-07 04:34:18,,0
201558,12,1,13,409,2017-11-09 15:23:16,,0
100959,10,1,13,113,2017-11-07 13:40:44,,0
45386,14,1,47,467,2017-11-09 13:17:47,,0
197837,15,1,19,111,2017-11-07 14:30:34,,0
17030,2,1,13,219,2017-11-08 03:45:27,,0
84896,3,1,22,442,2017-11-07 23:11:26,,0
65169,18,1,18,107,2017-11-08 11:27:04,,0
26995,26,1,30,477,2017-11-09 11:52:35,,0
186187,3,1,13,280,2017-11-08 02:22:40,,0
23269,14,1,13,467,2017-11-08 16:01:48,,0
53454,3,1,19,137,2017-11-08 16:16:18,,0
202193,13,1,19,400,2017-11-07 05:05:47,,0
62464,15,1,3,480,2017-11-07 14:12:02,,0
40204,15,1,19,245,2017-11-08 23:46:22,,0
308732,1,1,19,101,2017-11-09 14:56:57,,0
126491,13,1,20,477,2017-11-07 04:51:52,,0
65003,3,1,15,489,2017-11-08 22:55:40,,0
73487,18,1,22,121,2017-11-07 15:14:07,,0
70217,12,1,17,409,2017-11-07 12:11:40,,0
3994,3,1,19,489,2017-11-07 11:56:47,,0
95860,3,1,25,115,2017-11-09 10:19:44,,0
84774,64,1,8,459,2017-11-08 17:35:10,,0
192809,64,1,19,459,2017-11-07 00:38:12,,0
190943,3,1,1,421,2017-11-09 11:24:32,,0
208436,20,1,19,478,2017-11-07 23:46:10,,0
86315,9,1,19,466,2017-11-08 16:10:37,,0
5359,3,1,17,19,2017-11-08 07:39:44,,0
113784,15,1,10,379,2017-11-09 12:50:19,,0
80398,14,1,16,489,2017-11-09 14:42:53,,0
96103,3,1,37,489,2017-11-08 01:42:04,,0
71786,24,1,19,105,2017-11-07 01:48:26,,0
24896,9,1,13,334,2017-11-08 00:05:38,,0
203177,2,1,19,364,2017-11-07 17:29:20,,0
72306,3,1,19,135,2017-11-09 14:36:49,,0
119795,2,1,13,377,2017-11-08 09:09:25,,0
167583,3,1,20,489,2017-11-09 05:04:51,,0
174992,3,1,18,280,2017-11-08 13:37:50,,0
72450,14,1,19,401,2017-11-08 09:48:38,,0
14615,2,1,13,205,2017-11-08 17:09:03,,0
173467,2,1,22,236,2017-11-08 02:20:48,,0
159702,14,1,13,349,2017-11-07 00:12:26,,0
137052,2,1,19,469,2017-11-08 07:03:24,,0
193832,2,1,18,452,2017-11-07 01:39:32,,0
259137,6,1,41,125,2017-11-08 11:32:35,,0
113326,3,1,19,19,2017-11-08 07:48:37,,0
48170,18,2,13,449,2017-11-09 12:12:19,,0
136941,3,1,13,280,2017-11-09 03:57:29,,0
165723,19,4,38,213,2017-11-07 01:59:59,,0
197478,3,1,17,130,2017-11-07 01:27:21,,0
246238,9,2,42,215,2017-11-09 15:01:07,,0
77097,6,1,19,459,2017-11-08 09:47:46,,0
72287,3,1,13,280,2017-11-09 06:59:21,,0
237481,2,1,19,435,2017-11-07 21:28:30,,0
219080,3,1,41,19,2017-11-08 14:18:00,,0
34669,15,1,19,265,2017-11-06 16:39:50,,0
24932,15,1,13,245,2017-11-08 03:57:30,,0
39400,3,1,22,280,2017-11-08 10:48:15,,0
112457,3,1,8,424,2017-11-07 05:16:53,,0
129460,23,1,19,153,2017-11-07 01:01:10,,0
128195,15,1,18,111,2017-11-08 00:07:04,,0
193498,2,1,6,477,2017-11-07 03:20:17,,0
38543,15,1,19,278,2017-11-09 13:42:30,,0
312285,9,1,25,232,2017-11-09 03:11:44,,0
40945,12,1,25,259,2017-11-09 06:17:33,,0
118607,18,1,13,134,2017-11-07 03:30:09,,0
192236,12,1,41,245,2017-11-08 08:12:15,,0
98476,9,1,19,334,2017-11-07 11:02:29,,0
36801,9,1,19,134,2017-11-07 01:15:28,,0
162981,18,1,18,107,2017-11-09 00:49:56,,0
40849,2,1,17,477,2017-11-07 07:36:01,,0
277973,1,1,27,150,2017-11-08 13:26:06,,0
19148,3,59,23,452,2017-11-07 13:18:26,,0
91679,25,1,10,259,2017-11-07 13:05:50,,0
119289,12,2,13,259,2017-11-09 00:59:46,,0
35458,6,1,14,459,2017-11-09 01:23:11,,0
117132,15,1,19,245,2017-11-07 04:50:11,,0
99960,1,1,18,124,2017-11-09 05:01:23,,0
100697,20,1,13,259,2017-11-08 10:34:37,,0
19319,12,1,19,259,2017-11-09 03:49:36,,0
279587,2,1,20,477,2017-11-07 16:26:21,,0
66316,15,1,13,245,2017-11-08 00:24:53,,0
98738,3,1,9,424,2017-11-07 18:55:17,,0
38910,9,1,37,445,2017-11-08 10:06:10,,0
39868,23,1,9,153,2017-11-08 06:04:07,,0
120282,3,1,13,280,2017-11-08 07:34:22,,0
3435,3,1,4,19,2017-11-09 08:15:54,,0
204645,2,1,19,477,2017-11-07 12:19:21,,0
78943,8,1,42,145,2017-11-08 22:43:27,,0
52094,3,2,79,402,2017-11-07 08:39:50,,0
92255,2,1,13,237,2017-11-09 02:10:00,,0
100042,25,1,13,259,2017-11-08 23:27:59,,0
34769,17,1,8,128,2017-11-09 14:31:19,,0
31444,3,1,41,489,2017-11-09 14:20:59,,0
126230,12,1,13,205,2017-11-08 03:45:05,,0
60051,9,1,22,232,2017-11-08 10:17:49,,0
105069,3,1,22,280,2017-11-09 04:43:54,,0
92279,12,1,19,145,2017-11-07 04:52:29,,0
203884,3,1,17,19,2017-11-07 00:27:05,,0
111025,21,2,18,128,2017-11-08 11:56:17,,0
48282,3,1,19,173,2017-11-08 11:29:42,,0
31983,21,1,17,128,2017-11-09 09:53:00,,0
32526,12,1,18,497,2017-11-07 03:48:37,,0
108406,3,1,15,489,2017-11-09 09:55:42,,0
63750,2,1,19,205,2017-11-07 23:40:12,,0
17262,3,1,19,173,2017-11-09 03:43:20,,0
93871,3,1,19,280,2017-11-09 02:37:35,,0
5348,54,3866,866,347,2017-11-09 15:00:46,,0
169589,12,1,26,19,2017-11-07 04:59:43,,0
103913,12,2,19,265,2017-11-09 13:06:35,,0
113134,12,1,13,178,2017-11-09 03:30:48,,0
5729,2,1,13,237,2017-11-07 14:32:26,,0
95691,12,1,12,178,2017-11-09 01:05:08,,0
198641,26,1,13,266,2017-11-07 15:35:16,,0
121942,9,2,20,466,2017-11-09 14:06:55,,0
27461,18,1,17,134,2017-11-08 13:55:23,,0
343842,15,1,22,140,2017-11-09 14:21:18,,0
103106,3,1,19,280,2017-11-08 00:45:02,,0
53454,2,1,13,452,2017-11-08 15:47:45,,0
23641,2,2,74,452,2017-11-09 12:47:36,,0
27840,15,1,17,278,2017-11-06 21:09:45,,0
77361,9,1,25,134,2017-11-08 19:44:15,,0
92852,2,2,30,477,2017-11-07 03:10:26,,0
48212,21,1,14,128,2017-11-09 14:14:30,,0
94147,2,1,17,237,2017-11-08 03:03:52,,0
9024,55,1,22,453,2017-11-08 04:06:26,,0
96313,3,2,19,182,2017-11-09 13:40:57,,0
93340,26,1,12,266,2017-11-08 12:59:52,,0
122517,32,1,6,376,2017-11-08 04:51:18,,0
5314,9,1,15,145,2017-11-08 09:00:34,,0
125222,26,1,16,121,2017-11-09 09:53:22,,0
42009,12,1,19,178,2017-11-07 11:24:19,,0
87842,12,1,19,178,2017-11-07 10:35:52,,0
178851,2,2,6,205,2017-11-08 00:13:11,,0
331638,13,1,18,477,2017-11-09 06:10:48,,0
8259,10,1,32,317,2017-11-09 05:41:36,,0
195743,1,1,13,115,2017-11-08 00:46:19,,0
66441,9,1,19,244,2017-11-09 01:20:43,,0
32592,3,1,18,280,2017-11-08 09:26:37,,0
111025,2,1,53,435,2017-11-08 12:29:46,,0
15046,28,1,19,135,2017-11-07 12:57:29,,0
105560,3,1,44,135,2017-11-07 20:20:43,,0
15143,11,1,3,319,2017-11-08 04:48:23,,0
115073,3,1,19,424,2017-11-09 06:58:18,,0
14645,3,2,36,30,2017-11-09 14:20:59,,0
42103,12,1,19,340,2017-11-09 02:21:18,,0
113837,8,1,28,145,2017-11-06 16:00:42,,0
22037,3,1,17,280,2017-11-09 02:55:39,,0
147036,13,1,19,477,2017-11-07 01:41:06,,0
14468,9,2,8,442,2017-11-08 10:50:09,,0
158853,18,1,22,376,2017-11-08 16:22:38,,0
3964,14,1,19,480,2017-11-09 13:33:22,,0
3964,2,1,53,469,2017-11-09 15:37:03,,0
26995,12,1,19,178,2017-11-09 09:32:40,,0
111025,3,1,19,424,2017-11-09 01:04:04,,0
95178,18,3032,607,107,2017-11-07 00:33:14,,0
258940,9,1,13,215,2017-11-08 12:56:13,,0
72361,3,1,23,280,2017-11-09 06:26:01,,0
31426,18,1,19,121,2017-11-09 10:58:07,,0
76221,13,1,13,469,2017-11-07 09:06:50,,0
66596,12,1,23,178,2017-11-07 12:33:18,,0
230136,18,1,19,121,2017-11-08 11:53:37,,0
18419,9,1,13,134,2017-11-07 16:05:30,,0
43793,15,1,1,245,2017-11-08 00:04:11,,0
34537,3,1,25,480,2017-11-07 00:43:13,,0
100502,11,1,13,325,2017-11-06 16:57:59,,0
48437,3,1,23,489,2017-11-07 00:34:21,,0
166083,18,1,13,134,2017-11-07 07:49:02,,0
104323,3,1,13,280,2017-11-09 03:18:35,,0
122415,20,1,13,259,2017-11-07 04:56:49,,0
48170,2,1,19,237,2017-11-09 13:45:07,,0
79881,2,1,9,477,2017-11-08 07:27:26,,0
8580,13,1,30,469,2017-11-08 07:43:33,,0
102206,18,1,13,134,2017-11-09 13:23:34,,0
251785,14,1,19,439,2017-11-07 18:40:08,,0
141961,12,1,18,145,2017-11-08 23:54:15,,0
182507,9,1,13,232,2017-11-08 02:50:18,,0
39320,14,1,10,480,2017-11-08 02:47:54,,0
169081,1,1,18,101,2017-11-08 02:19:30,,0
173085,12,1,22,409,2017-11-09 10:38:33,,0
92610,2,1,19,236,2017-11-07 00:30:28,,0
102280,3,1,22,211,2017-11-09 13:12:54,,0
135886,18,1,13,376,2017-11-08 07:04:36,,0
26995,3,1,19,424,2017-11-07 11:26:54,,0
119289,20,1,10,488,2017-11-09 06:41:01,,0
125444,23,1,19,153,2017-11-07 01:21:00,,0
119502,28,1,13,135,2017-11-08 02:34:09,,0
102156,2,1,19,477,2017-11-09 05:53:27,,0
112302,18,1,13,439,2017-11-09 10:51:49,,0
83388,12,1,35,178,2017-11-08 05:19:04,,0
148048,26,1,10,121,2017-11-07 09:17:27,,0
226857,26,1,13,121,2017-11-08 00:16:10,,0
15030,25,1,19,259,2017-11-06 17:23:38,,0
119289,3,1,13,280,2017-11-09 02:20:19,,0
288399,26,1,18,477,2017-11-09 00:16:08,,0
37862,1,1,18,135,2017-11-08 23:37:06,,0
4463,12,1,13,178,2017-11-09 08:18:48,,0
11108,3,1,19,280,2017-11-07 03:26:34,,0
75345,64,1,53,459,2017-11-09 00:36:49,,0
59538,14,1,19,134,2017-11-06 23:44:08,,0
106132,2,1,19,435,2017-11-09 00:05:46,,0
59059,13,1,6,477,2017-11-07 10:39:40,,0
86405,18,1,18,107,2017-11-09 13:35:07,,0
279869,14,1,17,379,2017-11-09 01:29:20,,0
169266,15,1,17,315,2017-11-08 06:26:30,,0
84991,3,1,13,489,2017-11-08 00:34:03,,0
135164,15,1,13,245,2017-11-07 16:19:31,,0
23805,14,1,47,401,2017-11-07 13:15:11,,0
201182,18,1,3,107,2017-11-07 13:53:32,,0
84774,12,1,13,205,2017-11-09 14:26:43,,0
133478,15,1,9,379,2017-11-07 12:11:32,,0
111251,2,1,37,317,2017-11-08 09:52:28,,0
99311,15,1,14,3,2017-11-09 06:15:43,,0
235471,8,1,1,145,2017-11-09 05:47:33,,0
133435,2,1,13,212,2017-11-07 15:42:24,,0
325389,9,1,8,107,2017-11-09 05:39:14,,0
205805,25,1,23,259,2017-11-08 14:10:13,,0
45425,1,1,18,135,2017-11-08 09:07:49,,0
8595,1,1,16,135,2017-11-06 16:58:33,,0
204884,3,1,17,379,2017-11-08 04:41:03,,0
107041,17,1,13,280,2017-11-08 18:28:26,,0
230867,11,1,13,469,2017-11-08 09:28:57,,0
111176,3,1,19,409,2017-11-07 06:39:35,,0
12450,8,1,19,145,2017-11-09 07:06:35,,0
48148,12,1,19,340,2017-11-09 09:09:57,,0
248809,18,1,8,107,2017-11-08 05:37:47,,0
273303,9,1,19,334,2017-11-08 03:36:04,,0
171274,15,1,13,111,2017-11-07 05:28:53,,0
86840,2,1,9,122,2017-11-09 00:15:24,,0
